name,주소,lat,lon
낙성대 지구대,"서울특별시 관악구  봉천로 540, 낙성대지구대",37.4783269065956,126.95759572971
신림 지구대,서울특별시 관악구  남부순환로188길 12 신림지구대,37.4840164722611,126.933317348962
관악산 지구대,서울특별시 관악구  신림로 178 관악산지구대,37.473859396558,126.935263149906
구암 지구대,서울특별시 관악구 은천로 93,37.4872808290029,126.945247335187
남현 파출소,서울특별시 관악구  남현1가길 29 남현파출소,37.4746878600089,126.977875262005
난우 파출소,서울특별시 관악구  난곡로64 난우파출소,37.4611182549024,126.919249954798
미성 파출소,서울특별시 관악구  난곡로64가길 31,37.479924213477,126.915610467133
신사 지구대,서울특별시 관악구  신사로 106,37.4872984954348,126.914205074264
화곡 지구대,서울특별시 강서구  화곡로 310,0,0
공항 지구대,서울특별시 강서구  방화동로 5 공항지구대,37.5623696520713,126.808278457076
까치산 지구대,서울특별시 강서구  강서로7길 39,37.5293516336519,126.845560142507
가양 지구대,서울특별시 강서구 화곡로65길 63,37.559249129802,126.850122609392
곰달래 지구대,서울특별시 강서구  곰달래로59길 12,37.5329111812783,126.863137915788
방화3 파출소,서울특별시 강서구  금낭화로26길 16,37.5798053719259,126.814682089465
염창 지구대,서울특별시 강서구  공항대로59다길 80,37.5518937887923,126.867402573447
등촌2 파출소,서울특별시 강서구  등촌로 167 등촌2파출소,37.5448086639425,126.861869176287
발산 지구대,서울특별시 강서구  수명로2길 46 발산파출소,37.5494063246067,126.826042665559
화곡3 파출소,서울특별시 강서구  강서로45다길 71,37.5446697303679,126.835179100171
천호 지구대,"서울특별시 강동구  구천면로 141, 천호지구대",37.5425732089475,127.120777276664
길동 지구대,서울특별시 강동구 양재대로96길 35,37.5294507820334,127.139188584154
성내 지구대,서울특별시 강동구  성내로 57 성내지구대 ,37.5286775394179,127.126957376122
암사 지구대,서울특별시 강동구  고덕로 137 암사지구대,37.554996356036,127.140784057162
둔촌 파출소,서울특별시 강동구  진황도로 239 둔촌파출소,37.5253343295674,127.145654106374
명일 파출소,서울특별시 강동구 동남로 895 명일파출소,37.5536441814625,127.156088167669
강일 파출소,서울특별시 강동구  아리수로91길 20,37.5648665308628,127.173214774729
고덕 파출소,서울특별시 강동구  고덕로 61길61,37.5573170397825,127.151706407438
상일 파출소,서울특별시 강동구 고덕로 80길 7,37.5562147602313,127.165843956821
석관 파출소,서울특별시 성북구  화랑로32가길 20 석관파출소,37.6089587454453,127.055268593826
장위 지구대,서울특별시 성북구  화랑로19길 85 장위지구대,37.6100152724609,127.051421730205
월곡 지구대,서울특별시 성북구  종암로32길 5 월곡지구대,37.6044172376097,127.032413134442
