name,주소,lat,lon
이마트 미아점,서울특별시 성북구 도봉로 17 (길음동),37.61085634829917,127.02683784095623
유타쇼핑몰,서울특별시 성북구 동소문로 106 (동선동1가),37.59260509731218,127.01428654773156
홈플러스(주) 서울 상봉점,서울특별시 망우로 353-0 (상봉동 프레미어스 엠코),37.598101159737865,127.08762368028492
이마트 하월곡점,서울특별시 성북구 종암로 167 (하월곡동 동일하이빌뉴시티아파트),37.60505240318436,127.02810592321048
(주)지에스리테일 성북보문점,서울특별시 성북구 보문사길 111 (보문동6가 보문파크뷰자이),37.58072007421054,127.01498122474149
보문시장,서울특별시 성북구 보문동4가 1번지 1   호   ,inf,inf
미아시장,서울특별시 성북구 하월곡동 88번지 345호   ,inf,inf
석관시장,서울특별시 성북구 석관동 270호   ,inf,inf
현대백화점 미아점,서울특별시 성북구 동소문로 315 (길음동 현대백화점미아점),37.60837442769309,127.02583462076558
길음시장,서울특별시 성북구 동소문로 227 (길음동),37.60271203283409,127.01887697064096
이마트 미아점,서울특별시 성북구  도봉로  17 (길음동),37.61090526267387,127.0268378594296
종암우림카이저팰리스주상복합,서울특별시 성북구 종암로 132 (종암동 종암우림카이저팰리스),37.60196392716364,127.03059907576744
이마트 미아점,서울특별시 성북구 도봉로 17 신세계 이마트 미아점 (길음동),37.61085634829917,127.02683784095623
이마트 하월곡점,서울특별시 성북구 종암로 167  동 (하월곡동),37.60505240318436,127.02810592321048
GS슈퍼마켓 동소문점,서울특별시 성북구 성북로4길 52 (돈암동 한진아파트),37.59618021078865,127.00742880171092
GS슈퍼마켓 돈암점,서울특별시 성북구 북악산로 844 (돈암동 돈암이수브라운스톤아파트),37.597872124786754,127.01489976112093
GS슈퍼마켓 길음뉴타운점,서울특별시 성북구 길음로 33 (길음동 길음뉴타운8단지아파트),37.60756114531373,127.01505485456339
GS수퍼마켓 길음점,서울특별시 성북구 길음로 103 (길음동),37.61087204786419,127.01508279285974
롯데마이슈퍼 동소문점,서울특별시 성북구 동소문로 98 (동소문동5가),37.592262687547134,127.0132841271
(주)농협유통 미아점,서울특별시 강북구 도봉로33길 18 (미아동),37.6215673696814,127.023569984226
수유시장,서울특별시 강북구 도봉로67길 18 수유시장 (수유동),37.630781144743914,127.02005814588244
수유중앙시장,서울특별시 강북구 노해로17길 21 수유중앙시장 (수유동),37.64034645265025,127.01843755660106
홈플러스(주)익스프레스구산점,서울특별시 은평구 서오릉로 145 (구산동),37.611432967592606,126.9136779568427
북부시장,서울특별시 강북구 한천로123길 26 (번동),37.63623647882297,127.02745506869914
동북시장,서울특별시 강북구 솔샘로 233 동북프라자 (미아동),37.62024698894053,127.01590485397466
우이시장,서울특별시 강북구 노해로23길 68 (수유동),37.64598744214754,127.01707893338566
연이스퀘어,서울특별시 강북구 도봉로 52 (미아동),37.61372971865056,127.02751508240527
홈플러스(주) 익스프레스 도림점,서울특별시 영등포구 도신로 75 (도림동),37.50675190383438,126.89788669873258
전곡시장,서울특별시 동대문구 한천로 190(장안동),37.57788463981048,127.0656783323447
수유프라자,서울특별시 강북구 도봉로 261 (수유동 삼호아파트수유프라자),37.631696553982195,127.02056064450731
수유프라자,서울특별시 강북구 도봉로 261 (수유동),37.631696553982195,127.02056064450731
숭인시장,서울특별시 강북구 도봉로 45 (미아동),37.612720020478065,127.02687570357693
롯데백화점 미아점,서울특별시 강북구 도봉로 62 (미아동),37.614215984414464,127.0276358515983
강북종합시장,서울특별시 강북구 한천로148길 12-43 (수유동),37.642044323938606,127.02279103875117
수유북부시장,서울특별시 강북구 삼양로91길 11-12 (수유동),37.6362170416198,127.01324357896812
트레지오,서울특별시 강북구 도봉로 34 (미아동),37.61205659371599,127.02782528416616
강북종합시장,서울특별시 강북구 한천로148길 12-43 (수유동),37.642044323938606,127.02279103875117
강북 북부시장,서울특별시 강북구 한천로123길 26 (번동),37.63623647882297,127.02745506869914
(주)지에스리테일GS수퍼 강북미아점,서울특별시 강북구 삼양로27길 35-21 (미아동),37.617949466005236,127.01604929948925
롯데쇼핑(주) 롯데마트 삼양점,서울특별시 강북구 삼양로 247 (미아동),37.625574107544054,127.0148282326308
롯데쇼핑(주)롯데슈퍼수유점,서울특별시 강북구 도봉로67길 18 (수유동),37.630781144743914,127.02005814588244
홈플러스익스프레스 도화점,서울특별시 마포구 도화4길 73 (도화동 현대홈타운),37.53778451408307,126.94889719793501
(주)이마트에브리데이 미아동점,서울특별시 강북구 도봉로 157 112호 (미아동 두원프라자),37.62273898434033,127.02411444273196
금강아미움쇼핑센터,서울특별시 도봉구 방학로5길 33 금강아미움파크타운 (쌍문동 금강아미움파크타운),37.66140604657626,127.0352533925011
도봉한양프라자,서울특별시 도봉구 마들로 724 (도봉동),37.67455007340232,127.04478626771956
신동아프라자,서울특별시 도봉구 방학로 223 (방학동),37.66143190471009,127.02426021839437
장위전통시장상인회,서울특별시 성북구 장월로12길 41-1 장위전통시장 상인회 (장위동),37.61206695223117,127.04781314422077
도봉한신쇼핑상가,서울특별시 도봉구 도봉로180나길 41 (도봉동),37.68573651593074,127.04517030326268
대우상가,서울특별시 도봉구 덕릉로63가길 61 (창동),37.64237061371983,127.03464131191248
(주)에브리데이리테일 창동점,서울특별시 도봉구 도봉로104길 53 (창동),37.643482572665185,127.03220190481377
롯데슈퍼 쌍문점,서울특별시 도봉구 도당로 10 (쌍문동),37.65918857254101,127.03244744600734
롯데슈퍼 창동점,서울특별시 도봉구 도봉로110길 65 (창동),37.646467983846414,127.03424281418242
삼익쇼핑,서울특별시 도봉구 덕릉로57길 30 (창동),37.64008079655384,127.03439041166038
(주) 이마트 창동점,서울특별시 도봉구 노해로65길 4 (창동),37.652021727811345,127.0444380971713
(주)에브리데이리테일 창동점,서울특별시 도봉구 도봉로104길 53 (창동),37.643482572665185,127.03220190481377
롯데슈퍼 방학점,서울특별시 도봉구 방학로 223 (방학동),37.66143190471009,127.02426021839437
(주)지에스리테일 GS슈퍼 노원월계점,서울특별시 노원구 마들로 31 (월계동),37.61780285234586,127.06567798763736
GS THE FRESH 남가좌디엠씨점,서울특별시 서대문구 거북골로 100 지하3층 32333435호 (남가좌동 래미안 루센티아),37.57553422760733,126.91558732428625
세이브존,서울특별시 노원구 한글비석로 57 (하계동 세이브존),37.63658857038254,127.06638170853891
(주)이마트에브리데이 창동점,서울특별시 도봉구 도봉로104길 53 (창동),37.643482572665185,127.03220190481377
홈플러스(주)방학점,서울특별시 도봉구 도봉로 678 (방학동),37.66484189955164,127.04085228035485
이마트타운 월계점,서울특별시 노원구 마들로3길 15 (월계동 월계이마트),37.627340551277605,127.0589680448907
롯데마트 중계점,서울특별시 노원구 노원로 330 (중계동 롯데마트),37.64729549954165,127.06738467756811
홈플러스익스프레스 보문점,서울특별시 성북구 보문로 61 (보문동7가),37.58075895251961,127.01857003990943
와우패션클럽,서울특별시 노원구 노해로 507 (상계동),37.655339210707794,127.06087122206105
노원아이파크 상가,서울특별시 노원구 상계로23다길 13-8 (상계동),37.65978391028075,127.0662695814164
(주)지에스리테일 GS수퍼상계점,서울특별시 노원구 한글비석로 471 (상계동),37.6641184501122,127.06267523571542
롯데쇼핑(주) 롯데슈퍼공릉점,서울특별시 노원구 공릉로 144 (공릉동 공릉빌딩),37.62264996122352,127.07665059118334
유경데파트,서울특별시 노원구 한글비석로 232 (중계동 유경데파트),37.64837733757775,127.07403890580238
공릉종합상가,서울특별시 노원구 동일로180길 14 (공릉동 공릉종합상가),37.62194843245893,127.07241946793664
상계역전종합상가,서울특별시 노원구 한글비석로 396 (상계동),37.660387358735,127.06907810565274
응암시장,서울특별시 은평구 응암로 252 (응암동),37.594395128294885,126.91567328969585
이마트에브리데이 홍은점,서울특별시 서대문구 홍은중앙로 89(홍은동),37.59904395123265,126.94445705919534
킴스클럽,서울특별시 서초구 잠원로 69 (잠원동),37.51024249053239,127.00442010371235
역촌중앙시장,서울특별시 은평구 연서로17길 18-6 (갈현동),37.613267398316765,126.91334495183729
대호프라자상가,서울특별시 은평구 불광로 90-0 (불광동),37.61475429755955,126.92997065564725
서부종합시장,서울특별시 은평구 역촌동 31번지 6  호   ,inf,inf
불광미성상가,서울특별시 은평구 통일로 780 (불광동),37.61492897479722,126.92541945760102
홈플러스익스프레스 길음점,서울특별시 성북구 길음로13길 22 (길음동),37.609776369359636,127.01593882493214
범서쇼핑,서울특별시 은평구 통일로 842 (불광동),37.61860693495706,126.91900930470273
현대화유통기업(주),서울특별시 은평구 구산동 182번지 6  호   ,inf,inf
(주)미소종합유통,서울특별시 은평구 진관내동 500번지 2  호   ,inf,inf
메트로,서울특별시 은평구 통일로 856 (불광동),37.61963451975199,126.9185882398322
롯데쇼핑(주) 롯데슈퍼 역촌점,서울특별시 은평구 진흥로 103 (역촌동),37.60610258403721,126.91957173973448
(주)이마트 수색점,서울특별시 은평구 수색로 217 (수색동),37.579593293627,126.89575893636685
(주)이마트 은평점,서울특별시 은평구 은평로 111 (응암동),37.60035754806895,126.91730250270884
서부종합시장,서울특별시 은평구 진흥로1길 28 (역촌동),37.60297263581129,126.91606684268345
수일시장,서울특별시 은평구 수색동 205번지 21  호   ,inf,inf
팜스퀘어,서울특별시 은평구 불광로 20 (대조동),37.60972137406473,126.92611364779033
양지시장,서울특별시 은평구 응암동 300번지 11 호   ,inf,inf
이천일아울렛 천호점,서울특별시 강동구 구천면로 189 (천호동),37.54127075136027,127.12299203254935
(주) 이랜드리테일 강서점,서울특별시 강서구 강서로56길 17 (등촌동),37.55996284067812,126.83745992013877
롯데쇼핑(주)롯데슈퍼범서점,서울특별시 은평구 통일로 842 (불광동),37.61860693495706,126.91900930470273
불광시장(주),서울특별시 은평구 대조동 14번지 24호   ,inf,inf
대조시장,서울특별시 은평구 대조동 14번지 37  호   ,inf,inf
유진상가,서울특별시 통일로 484 (유진상가),37.591002142422035,126.939153100028
모래내시장(주),서울특별시 서대문구 수색로2길 45 (남가좌동),37.57071870866521,126.91303659871589
서중시장,서울특별시 서대문구 수색로2길 47 (남가좌동),37.571549709454914,126.9131999185136
현대백화점 신촌점,서울특별시 서대문구 신촌로 83 (창천동),37.556157262014786,126.9329937361326
신촌 밀리오레,서울특별시 서대문구 신촌역로 30 (신촌동),37.55979470008764,126.93902740895078
